ï»¿facilityId,serviceLineLevel3,orderId,lineItemId,sku,masterMaterialId,batchId,deviationNumber,deviationDescription,deviationTypeName,deviationStatusName,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE,END_DATE,ACTIVE,CHANGE,DATE_SENT,ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
1013,Steriles         ,47842,10,361915,7000000178,AVZVA393A ,"480,692        ",zer VQVXGVW ERZO KVIXVMGZTV ORNRG VCXVVWVW - pd: er ORNRG VCXVVWVW                                                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.01.17         ,2023.03.06         ,2023.03.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,73328,10,28843,5000004085,AS3603B   ,"352,205        ",qMq yxnz YZGXS zh6396z hnvqz 879 FHVW RMHGVZW LU hnvqz 719                                                                ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.07.01         ,2022.11.08         ,2022.07.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2023300330,260,415417,5000000332,MP3572B   ,"602,290        ","dILMT KIRMG LM GSV OZYVO ULI KILWFXG rlnvilm 599-899 no -s - uizmxrz, YZGXS nk6427y                                       ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.07.10         ,2023.08.08         ,2023.08.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,61060,10,3000004486,7000000413,CPXFV     ,"649,886        ","lGVAOZ 69 NT uxg yFOP kPT, yZGXS xkcue:  xLMGVMG fMRULINRGB IVHFOGH WRW MLG NVVG HKVXRURXZGRLM.                           ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.09.25         ,2023.10.23         ,2023.10.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,56574,10,3000004486,7000000413,CNSYN     ,"500,970        ","yZGXS IVXLIW HGVKH MLG ULOOLDVW WFIRMT xLZGRMT LU lgvaoz 69NT, YZGXS xmhbm                                                ",wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.02.13         ,2023.03.10         ,2023.03.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44534,10,4000002932,5000002671,CFGXH     ,"3,551          ","kLMZGRMRY SZW OLD HGIZGRURVW IVHFOGH xuupa,84 NT (63.5, 53.8%) & YZGXS xutct, 69 NT (22.0, 11.1%)                         ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2020.04.16         ,2020.04.23         ,2020.05.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74886,10,26656,5000000932,AT9706B   ,"570,180        ",94/79/7976 @9041 7u654-k6-4.9 o8 iVNWVHRERI zg0293z zXGRLM gRVI 8                                                         ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.05.21         ,2023.06.20         ,2023.06.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74886,10,26656,5000000932,AT9706B   ,"574,764        ",94/79/7976 @8767 660787 ? xSVHG o8 tROVZW zg0293z zXGRLM gRVI 7 givmw                                                     ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.05.28         ,2023.06.20         ,2023.06.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74886,10,26656,5000000932,AT9706B   ,"574,763        ",94/79/7976 @7944 708574 ? oVUG dIRHG o8 trOVZW zg0293z zXGRLM gRVI 7                                                      ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.05.28         ,2023.06.27         ,2023.06.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,54014,10,3000004486,7000000413,CMPYG     ,"339,234        ","hSLIG WIBRMT GRNV WFIRMT XLZGRMT LU lGVAOZ (zKIVNROZHG) 69NT uxg yFOP kPT, yZGXS xnkbt                                    ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.06.13         ,2022.06.29         ,2022.07.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,58799,10,4000005913,5000003709,CPNVX     ,"629,354        ","wRHXIVKZMXB LYHVIEVW RM oZYVOVI KZIZNVGVI ULI znt-489 879NT, yZGXSVH: xkmec, xkmca ZMW xkpht                              ",wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.08.22         ,2023.09.13         ,2023.09.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,29793,10,4000002524,5000002858,VDHW      ,"93,693         ",gZYOVGH DRGS YOZXP HKVXPH LYHVIEVW WFIRMT XLNKIVHHRLM LU hLULHYFERI 599NT YZGXS ewpy.                                     ,kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2015.11.05         ,2017.07.02         ,2015.12.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,55607,10,4000005414,5000001050,1153288   ,"261,823        ",kLDVI LFGZTV LXXFIIVW ZG dSRGYB HRGV LM 97/uVY/7977.                                                                      ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.02.07         ,2022.02.14         ,2022.03.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,55607,10,4000005414,5000001050,1153288   ,"261,818        ","yOVMWRMT LU lgvaoz (zkivnrozhg) 69NT uxg yfop kpt (KILWFXG 6999995513), YZGXS xpcbp DZH RMGVIIFKGVW WFV GL KLDVI LFGZTV.  ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.02.07         ,2022.03.24         ,2022.03.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,51097,10,361392,7000000110,2309G     ,"618,598        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 6 - ZRI pd: zwevihv givmw                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.08.03         ,2023.10.19         ,2023.09.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,51097,10,361392,7000000110,2309G     ,"611,539        ",nRCRMT GRNV VCXVVWZMXV WFIRMT GSV HLOFGRLM KIVKZIZGRLM LU tZGGVC 7691t ZMW 7690t  pd: WLXFNVMGZGRLM MLG ULOOLDVW nyi      ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.07.24         ,2023.11.28         ,2023.08.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,73913,10,13677,5000000024,AS8529B   ,"414,623        ",90/69/77 7u890-mez-6-4.9 zNTVM zh1470z zXGRLM gRVI 8                                                                      ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.10.08         ,2022.11.07         ,2022.11.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,73913,10,13677,5000000024,AS8529B   ,"418,433        ","znt 583 zHHZB llh, hGVIROVH oZY                                                                                           ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.10.14         ,2023.01.05         ,2022.11.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,73913,10,13677,5000000024,AS8529B   ,"418,467        ",uZROVW YVTRMMRMT zjo ULI KZIGRXFOZGV URMWRMT                                                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.14         ,2023.01.16         ,2022.11.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,56143,10,4000006491,5000004319,CNMTF     ,"494,300        ","dILMT VCKRIB WZGV ULINZG ZHHRTMVW GL oFNBPIZH  YZGXS 5999993508, xmngu                                                    ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.02         ,2023.04.21         ,2023.03.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2021300036,160,416098,5000000154,KP1551J   ,"55,795         ",llh IVHFOG rLWRWV XLMGVMG rLNVILM YZGXS ok8447                                                                            ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2021.02.10         ,2021.04.02         ,2021.03.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,58292,10,4000006610,5000005382,CPHGY     ,"502,785        ",rMXLIIVXG KLDVI IZMTV HVGGRMT (59-56%) FHVW ULI RMWFXGRLM HVZOVI (nut-7479) DSVM KZXPZTRMT NFOGRKOV YZGXSVH LM ORMV 0y    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.15         ,2023.03.04         ,2023.03.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46301,20,362930,7000000279,10053     ,"377,074        ",er oRNRGH vCXVVWVW ZMW lFG LU bVOW oRNRGH                                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.08.10         ,2023.02.16         ,2022.09.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46301,20,362930,7000000279,10053     ,"479,372        ",rMXLIIVXG KZIG MFNYVI LM GSV OZYVO UIL iVNWVHRERI KILWFXG                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.01.16         ,2023.02.16         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46301,20,362930,7000000279,10053     ,"377,888        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 - HFIUZXVH                                              ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.08.11         ,2022.11.02         ,2022.09.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46301,20,362930,7000000279,10053     ,"392,236        ","llh ULI xLMGZRMVI-xOLHFIV rMGVTIRGB GVHG RM URMRHSVW YZGXSVH 89947, 89946 ZMW 89945 LU iVNWVHRERI ULI RMQVXGRLM 899 NT    ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.09.02         ,2023.05.22         ,2022.10.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,47795,10,4000005413,5000002634,1126969   ,"50,723         ",rMXLIIVXG ZNLFMG LU WVHHRXZMGH RM YFOP XLMGZRMVI LU lGVAOZ 69NT uxg YFOP OLG xudmm                                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.02.01         ,2021.02.24         ,2021.03.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,57547,10,4000002162,5000003355,CMYNB     ,"403,452        ","xSRKKVW GZYOVGH ULFMW WFIRMT XLNKIVHHRLM LU zYRIZGVILMV zXVGZGV gZYOVGH 749 NT (aBGRTZ), YZGXS xnbne LM pLIHXS co599      ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.09.23         ,2022.11.22         ,2022.10.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45484,10,370552,7000000171,MM310M0101,"394,000        ",gSIVV WZNZTVW YLCVH LU eVOVGIR WFIRMT FMOLZWRMT RM kgs DZIVSLFHV                                                          ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.09.07         ,2022.09.08         ,2022.10.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49035,10,362987,7000000178,AVZVA400A ,"529,275        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 4 - HFIUZXV                                               ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.03.23         ,2023.05.11         ,2023.04.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49035,10,362987,7000000178,AVZVA400A ,"520,175        ",llh rkx eZOFV ULI lHNLOZORGB LM aLHGVI uLINFOZGRLM 874?T/No YZGXS zeaez599z HGVK 7x                                       ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.03.10         ,2023.05.09         ,2023.04.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49035,10,362987,7000000178,AVZVA400A ,"551,534        ",zer GLGZO VQVXGVW ERZO KVIXVMGZTV ORNRG VCXVVWVW - er ORNRGH VCXVVWVW                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.04.21         ,2023.06.07         ,2023.05.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,38890,10,361915,7000000178,AVZVA251A ,"144,384        ",nZMZTVNVMG LU GSV er kLLO MLG XLNKORZMG                                                                                   ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.07.20         ,2021.11.10         ,2021.08.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,58859,10,4000006116,5000004365,CPPBG     ,"550,233        ",lFG LU HKVXRURXZGRLM ZHHZB IVHFOGH ULI znt-489 879 NT gZYOVGH YZGXS IVOVZHV.                                              ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.04.19         ,2023.06.07         ,2023.05.19                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
1013,Steriles         ,44830,10,362144,7000000099,0010547419,"274,495        ",nRXILYRLOLTRXZO VMERILNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 5 - HFIUZXV                                                ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.02.28         ,2022.04.01         ,2022.03.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2021300234,270,415085,5000000511,EP9355K   ,"180,187        ",hhg UZROFIV njx-806 rLKZNRIL YZGXSVH                                                                                      ,kILXVWFIV                        ,xOLHVW - wLMV               ,nRMLI                ,2019.10.11         ,2019.10.25         ,2019.11.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74095,10,27269,5000000949,AT2540B   ,"452,839        ",gVNKVIZGFIV VCXFIHRLM WFIRMT zyk DZINRMT KIRLI GL UROO. hGVIROVH m                                                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.12.03         ,2023.02.14         ,2023.01.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,50673,10,362144,7000000099,0010626011,"554,428        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 5 -  KVIHLMMVO                                            ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.04.26         ,2023.05.29         ,2023.05.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,54591,10,4000006262,5000004372,CMXBH     ,"571,414        ",lFG LU HKVXRURXZGRLM IVHFOGH ULI kILKBO tZOOZGV YOVMW FMRULINRGB RM nLNVOLGRMRY xLNNLM yOVMW.                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.05.23         ,2023.06.14         ,2023.06.22                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
1013,Steriles         ,2023300019,10,360477,7000000085,0010632334,"496,563        ",lFG IVXLMXRORZGRLM ERZOH pVB dLIW: uZROFIV RM IVXLMXRORZGRLM                                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.07         ,2023.03.08         ,2023.03.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2023300019,10,360477,7000000085,0010632334,"485,394        ",llh rkx eZOFV ULI kILGVRM xLMXVMGIZGRLM LM znt-468 9.3NT YZGXS 9989367665 HGVK 7x                                         ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.01.24         ,2023.02.22         ,2023.02.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49545,10,510283,5000000552,MM323M041C,"320,782        ",nRHHRMT KZTV 899 LU vyi XLWV 649660 OLG nn676 pvbdliw: wLXFNVMGZGRLM NRHHRMT                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.05.13         ,2022.07.03         ,2022.06.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49545,10,510283,5000000552,MM323M041C,"582,173        ",zFGLNZGVW dZIVSLFHV kZOOVG hGZXPVI xIZMV NZOUFMXGRLM - vJFRKNVMG NZOUFMXGRLM ZFGLNZGRX DZIVSLFHV                          ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.06.08         ,2023.06.13         ,2023.07.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49545,10,510283,5000000552,MM323M041C,"563,091        ",yRLRMWRXZGLI DRGS KLHRGREV IVHFOG (TILDGS) zgx 984 - hg7 pVB dLIW eZORWZGRLM                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.05.10         ,2023.09.18         ,2023.06.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,44366,10,361915,7000000178,AVZVA338C ,"343,384        ",gZMP OVZPZTV WFIRMT UROORMT zeaez661z                                                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.06.20         ,2022.09.12         ,2022.07.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,44366,10,361915,7000000178,AVZVA338C ,"350,957        ",iVXLEVIB LU HKLIULINRMT NRXILITZMRHN RM yy HZNKOV - ZWEVIHV GIVMW                                                         ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.06.30         ,2022.09.12         ,2022.07.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,37877,10,362930,7000000279,10005     ,"200,391        ",nRXILYRLOLTRXZO VMERILNVMGZO NLMRGLIRMT VCXFIHRLM HGVIROV ZIVZ 8- KVIHLMVO                                                ,vMERILMNVMGZO                    ,xOLHVW - wLMV               ,nZQLI                ,2020.10.05         ,2020.11.02         ,2020.11.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
